Company_ID,Litigation_Count,NCLT_Active_Flag,Fraud_Keywords_Count,Negative_News_Sentiment,Promoter_Disputes_Flag,Governance_Issues_Flag,Related_Party_Anomaly_Flag,DIN_Disqualification_Flag,Auditor_Qualified_Opinion_Flag,SARFAESI_Action_Flag,Default_Flag
CMP_002497,2,1,0,-0.66,0,0,0,0,1,0,0
CMP_002498,0,0,0,-0.28,0,0,0,0,0,0,0
CMP_002499,1,0,0,-0.43,0,0,0,0,0,0,0
CMP_002500,0,0,0,0.24,0,0,0,0,0,0,0
CMP_002501,2,0,0,-0.54,0,0,0,0,0,0,0
CMP_002502,0,0,0,-0.35,0,0,0,0,0,0,0
CMP_002503,1,0,0,-0.36,0,0,0,0,0,0,0
CMP_002504,0,0,0,-0.34,0,0,0,0,0,0,0
CMP_002505,2,0,0,-0.45,0,0,0,0,0,0,0
CMP_002506,0,0,0,-0.48,0,0,0,0,0,0,0
CMP_002507,0,0,0,-0.37,0,0,0,0,0,0,0
CMP_002508,1,0,0,-0.63,0,0,0,0,0,0,0
CMP_002509,2,0,0,-0.56,0,0,0,0,0,0,0
CMP_002510,0,0,0,-0.59,0,0,0,0,0,0,0
CMP_002511,0,0,0,-0.52,0,0,0,0,0,0,0
CMP_002512,0,0,0,-0.14,0,0,0,0,0,0,0
CMP_002513,0,0,0,-0.49,0,0,0,0,0,0,0
CMP_002514,0,0,0,-0.26,0,0,0,0,0,0,0
CMP_002515,1,0,0,-0.54,0,0,0,0,0,0,0
CMP_002516,1,0,0,-0.53,0,0,0,0,0,0,0
CMP_002517,0,0,0,-0.44,0,0,0,0,0,0,0
CMP_002518,0,0,0,-0.45,0,0,0,0,0,0,0
CMP_002519,1,0,0,-0.32,0,0,0,0,0,0,0
CMP_002520,0,0,0,-0.47,0,0,0,0,0,0,0
CMP_002521,0,0,0,-0.39,0,0,0,0,0,0,0
CMP_002522,0,0,0,-0.34,0,0,0,0,0,0,0
CMP_002523,0,0,0,-0.63,0,0,0,0,0,0,0
CMP_002524,1,0,0,-0.37,0,0,0,0,0,0,0
CMP_002525,1,0,0,-0.09,0,0,0,0,0,0,0
CMP_002526,0,0,0,-0.48,0,0,0,0,0,0,0
CMP_002527,0,0,0,-0.38,0,0,0,0,0,0,0
CMP_002528,0,0,0,-0.84,0,0,0,0,0,0,0
CMP_002529,0,0,0,0.05,0,0,0,0,0,0,0
CMP_002530,0,0,0,-0.36,0,0,0,0,0,0,0
CMP_002531,0,0,0,-0.13,0,0,0,0,0,0,0
CMP_002532,0,0,0,-0.15,0,1,0,0,0,0,0
CMP_002533,0,0,0,-0.27,0,0,0,0,0,0,0
CMP_002534,3,0,0,-0.67,0,0,0,0,0,0,0
CMP_002535,0,0,0,-0.66,0,1,0,0,0,0,0
CMP_002536,0,0,0,-0.51,0,0,0,0,0,0,0
CMP_002537,0,0,0,-0.21,0,0,0,0,0,0,0
CMP_002538,0,0,0,-0.06,0,0,0,0,0,0,0
CMP_002539,0,0,0,-0.44,0,0,0,0,0,0,0
CMP_002540,0,0,0,-0.33,0,0,0,0,0,0,0
CMP_002541,0,0,0,-0.19,0,0,0,0,0,0,0
CMP_002542,0,0,0,-0.43,0,0,0,0,0,0,0
CMP_002543,0,0,0,-0.5,0,0,0,0,0,0,0
CMP_002544,0,0,0,0.08,0,1,1,0,0,0,0
CMP_002545,0,0,0,-0.12,0,0,0,0,0,0,0
CMP_002546,0,0,0,-0.38,0,0,0,0,0,0,0
CMP_002547,0,0,0,-0.13,0,0,0,0,0,0,0
CMP_002548,1,0,0,-0.51,0,1,0,0,0,0,0
CMP_002549,0,0,0,-0.87,0,0,0,0,0,0,0
CMP_002550,0,0,0,-0.42,0,0,0,0,0,0,0
CMP_002551,0,0,0,-0.37,0,0,0,0,0,0,0
CMP_002552,0,0,0,-0.62,0,1,0,0,1,0,0
CMP_002553,0,0,0,-0.53,0,0,0,0,1,0,0
CMP_002554,0,0,0,-0.06,0,0,0,0,0,0,0
CMP_002555,0,0,0,-0.43,0,0,0,0,0,0,0
CMP_002556,0,0,0,-0.15,0,0,0,0,0,0,0
CMP_002557,0,0,0,-0.41,0,0,0,0,0,0,0
CMP_002558,0,0,0,-0.25,0,0,0,0,0,0,0
CMP_002559,4,0,0,-0.67,0,1,1,0,0,0,1
CMP_002560,2,0,0,-0.19,0,0,0,0,0,0,0
CMP_002561,0,0,0,-0.34,0,0,0,0,0,0,0
CMP_002562,0,0,0,-0.26,0,0,0,0,0,0,0
CMP_002563,1,0,0,-0.5,0,0,0,0,0,0,0
CMP_002564,0,0,0,-0.1,0,0,0,0,0,0,0
CMP_002565,3,0,0,-0.79,0,0,1,0,1,0,0
CMP_002566,1,1,0,-0.59,0,0,0,0,0,0,0
CMP_002567,0,0,0,-0.42,0,0,1,0,0,0,0
CMP_002568,0,0,0,-0.59,1,0,0,0,0,0,0
CMP_002569,1,0,0,-0.25,0,0,0,0,0,0,0
CMP_002570,0,0,0,-0.39,0,0,1,0,0,0,0
CMP_002571,1,0,0,-0.52,0,0,0,0,0,0,0
CMP_002572,0,0,0,-0.56,0,0,0,0,0,0,0
CMP_002573,0,0,0,-0.63,0,0,0,0,0,0,0
CMP_002574,0,0,0,0.16,0,0,0,0,0,0,0
CMP_002575,0,0,0,-0.18,0,0,0,0,0,0,0
CMP_002576,0,0,0,-0.33,0,0,0,0,0,0,0
CMP_002577,1,0,0,-0.55,0,0,0,0,0,0,0
CMP_002578,5,1,0,-0.91,1,1,1,1,0,1,1
CMP_002579,0,0,0,-0.73,0,0,0,0,0,0,0
CMP_002580,2,0,0,-0.8,0,0,0,0,0,0,0
CMP_002581,0,0,0,-0.58,0,0,0,0,0,0,0
CMP_002582,1,0,0,-0.13,0,0,0,0,0,0,0
CMP_002583,0,0,0,-0.44,0,0,0,0,0,0,0
CMP_002584,2,0,0,-0.34,0,0,0,0,0,0,0
CMP_002585,0,0,0,-0.47,0,0,0,0,0,0,0
CMP_002586,0,0,0,-0.41,0,0,0,0,0,0,0
CMP_002587,0,0,0,-0.21,0,0,0,0,0,0,0
CMP_002588,0,0,0,-0.63,0,0,0,0,0,0,0
CMP_002589,0,0,0,-0.24,0,0,0,0,0,0,0
CMP_002590,0,0,0,-0.11,0,0,0,0,0,0,0
CMP_002591,3,0,0,-0.88,1,0,0,0,0,0,0
CMP_002592,1,0,0,-0.2,0,0,0,0,0,0,0
CMP_002593,0,0,0,-0.86,0,1,0,0,0,0,1
CMP_002594,0,0,0,-0.36,0,0,0,0,0,0,0
CMP_002595,0,0,0,-0.66,0,0,0,0,0,0,0
CMP_002596,0,0,0,-0.54,0,0,0,0,0,0,0
CMP_002597,0,0,0,-0.36,0,0,0,0,0,0,0
CMP_002598,0,0,0,-0.74,0,0,0,0,0,0,0
CMP_002599,0,0,0,0.02,0,0,0,0,0,0,0
CMP_002600,0,0,0,-0.44,0,0,0,0,0,0,0
CMP_002601,0,0,0,-0.35,0,0,0,0,0,0,0
CMP_002602,1,0,0,-0.43,0,0,0,0,0,0,0
CMP_002603,2,1,0,-0.88,0,1,0,0,0,1,1
CMP_002604,0,0,0,-0.14,0,0,0,0,0,0,0
CMP_002605,0,0,0,-0.34,0,1,0,0,0,0,0
CMP_002606,0,0,0,-0.38,0,0,0,0,0,0,0
CMP_002607,0,0,0,-0.35,0,0,0,0,0,0,0
CMP_002608,0,0,0,-0.05,0,0,0,0,0,0,0
CMP_002609,0,0,0,-0.3,0,0,0,0,0,0,0
CMP_002610,0,0,0,-0.43,0,0,0,0,0,0,0
CMP_002611,0,0,0,-0.27,0,0,0,0,0,0,0
CMP_002612,3,1,0,-0.75,0,0,0,0,0,1,0
CMP_002613,0,0,0,-0.22,0,0,0,0,0,0,0
CMP_002614,0,0,0,-0.55,0,0,0,0,0,0,0
CMP_002615,0,0,0,-0.18,0,0,0,0,0,0,0
CMP_002616,0,0,0,-0.35,0,0,0,0,0,0,0
CMP_002617,2,0,0,-0.52,1,0,0,0,0,0,0
CMP_002618,0,0,0,-0.54,0,0,0,0,0,0,0
CMP_002619,1,0,0,-0.23,0,0,0,0,0,0,0
CMP_002620,1,0,0,-0.44,0,1,0,0,0,0,0
CMP_002621,0,0,0,-0.51,0,0,0,0,0,0,0
CMP_002622,0,0,0,-0.35,0,0,0,0,0,0,0
CMP_002623,0,0,0,-0.57,0,0,0,0,0,0,0
CMP_002624,1,0,0,-0.5,0,0,0,0,0,0,0
CMP_002625,2,0,0,-0.57,0,1,0,0,0,0,0
CMP_002626,2,0,0,-0.87,0,0,0,0,0,1,0
CMP_002627,0,0,0,-0.13,0,0,0,0,0,0,0
CMP_002628,3,0,0,-0.75,0,0,0,0,1,1,1
CMP_002629,0,0,0,-0.51,0,0,0,0,0,0,0
CMP_002630,0,0,0,-0.32,0,0,0,0,0,0,0
CMP_002631,0,0,0,0.0,0,0,1,0,0,0,0
CMP_002632,0,0,0,-0.38,0,0,0,0,0,0,0
CMP_002633,1,0,0,-0.53,0,0,0,0,0,0,0
CMP_002634,0,0,0,-0.43,0,0,0,0,0,0,0
CMP_002635,0,0,0,-0.21,0,0,0,0,0,0,0
CMP_002636,1,0,0,-0.1,0,0,0,0,1,0,0
CMP_002637,0,0,0,-0.21,0,0,0,0,0,0,0
CMP_002638,0,0,0,-0.23,0,0,0,0,0,0,0
CMP_002639,0,0,0,-0.09,0,0,0,0,0,0,0
CMP_002640,0,0,0,-0.25,0,0,0,0,0,0,0
CMP_002641,0,0,0,-0.52,0,0,0,0,0,0,0
CMP_002642,0,0,0,-0.33,0,0,0,0,0,0,0
CMP_002643,0,0,0,-0.6,0,0,0,0,0,0,0
CMP_002644,0,0,0,-0.1,0,0,0,0,0,0,0
CMP_002645,1,0,0,-0.43,0,0,0,0,0,0,0
CMP_002646,0,0,0,-0.39,0,1,0,0,0,0,0
CMP_002647,0,0,0,-0.46,0,0,0,0,0,0,0
CMP_002648,0,0,0,-0.24,0,0,0,0,0,0,0
CMP_002649,1,0,0,-0.19,0,0,1,0,0,0,0
CMP_002650,0,0,0,-0.13,0,0,0,0,0,0,0
CMP_002651,0,0,0,-0.02,0,0,0,0,0,0,0
CMP_002652,0,0,0,-0.43,0,0,0,0,0,0,0
CMP_002653,0,0,0,-0.81,0,0,0,0,1,0,0
CMP_002654,1,0,0,-0.59,0,0,0,0,0,0,0
CMP_002655,0,0,0,-0.19,0,0,0,0,0,0,0
CMP_002656,0,0,0,-0.45,0,0,0,0,0,0,0
CMP_002657,0,0,0,-0.68,0,0,0,0,1,0,0
CMP_002658,0,0,0,-0.3,0,0,0,0,0,0,0
CMP_002659,1,0,0,-0.35,0,1,0,0,0,0,0
CMP_002660,0,0,0,-0.45,0,0,0,0,0,0,0
CMP_002661,0,0,0,-0.64,0,0,0,0,0,0,0
CMP_002662,0,0,0,-0.45,0,0,1,0,0,0,0
CMP_002663,0,0,0,-0.54,0,0,0,0,0,0,0
CMP_002664,0,0,0,-0.85,0,0,0,0,0,0,0
CMP_002665,0,0,0,-0.12,0,0,0,0,0,0,0
CMP_002666,0,0,0,-0.32,0,0,0,0,0,0,0
CMP_002667,2,0,0,-0.29,0,0,0,0,0,0,1
CMP_002668,0,0,0,-0.53,0,0,0,0,0,0,0
CMP_002669,0,0,0,-0.59,0,0,0,0,0,0,0
CMP_002670,0,0,0,-0.36,0,1,0,0,0,0,0
CMP_002671,0,0,0,-0.41,0,0,0,0,0,0,0
CMP_002672,3,0,0,-0.7,0,0,0,0,0,0,0
CMP_002673,0,0,0,-0.65,0,0,0,0,0,0,0
CMP_002674,0,0,0,-0.51,0,0,0,0,1,0,0
CMP_002675,0,0,0,-0.6,0,0,0,0,0,0,0
CMP_002676,0,0,0,-0.43,0,0,0,0,0,0,0
CMP_002677,0,0,0,-0.26,0,0,0,0,0,0,0
CMP_002678,0,0,0,-0.53,0,0,0,0,0,0,0
CMP_002679,0,0,0,-0.52,0,0,0,0,0,0,0
CMP_002680,0,0,0,-0.42,0,0,0,0,0,0,0
CMP_002681,1,0,0,-0.62,0,0,0,0,0,0,0
CMP_002682,0,0,0,-0.39,0,0,0,0,0,0,0
CMP_002683,0,0,0,-0.05,0,0,0,0,0,0,0
CMP_002684,0,0,0,-0.33,0,0,0,0,0,0,0
CMP_002685,0,0,0,-0.02,0,0,0,0,0,0,0
CMP_002686,0,0,0,-0.24,0,0,0,0,0,0,0
CMP_002687,0,0,0,-0.33,0,0,0,0,0,0,0
CMP_002688,0,0,0,-0.35,0,0,0,0,0,0,0
CMP_002689,1,0,0,-0.65,0,1,0,0,0,0,0
CMP_002690,0,0,0,-0.36,0,0,0,0,0,0,0
CMP_002691,4,0,0,-0.49,0,1,0,0,0,0,0
CMP_002692,0,0,0,-0.11,0,0,0,0,0,0,0
CMP_002693,1,0,0,-0.72,0,0,0,0,0,0,0
CMP_002694,0,0,0,-0.49,0,1,0,0,0,0,0
CMP_002695,0,0,0,-0.84,0,0,0,0,0,0,0
CMP_002696,0,0,0,-0.64,0,0,0,0,0,0,0
CMP_002697,0,0,0,-0.45,0,1,0,0,0,0,0
CMP_002698,0,0,0,-0.38,0,0,0,0,0,0,0
CMP_002699,0,0,0,-0.46,0,0,0,0,0,0,0
CMP_002700,1,0,0,-0.39,0,1,0,0,0,0,0
CMP_002701,1,0,0,-0.51,0,0,0,0,0,0,0
CMP_002702,0,0,0,-0.71,0,0,0,0,0,0,0
CMP_002703,0,0,0,-0.39,0,0,0,0,0,0,0
CMP_002704,0,0,0,0.03,0,0,0,0,0,0,0
CMP_002705,0,0,0,-0.01,0,0,0,0,0,0,0
CMP_002706,1,0,0,-0.61,0,0,0,0,0,0,0
CMP_002707,0,0,0,-0.38,0,0,0,0,0,0,0
CMP_002708,0,0,0,-0.68,0,0,0,0,0,0,0
CMP_002709,3,0,0,-0.56,0,0,1,0,0,0,0
CMP_002710,0,0,0,-0.16,0,0,0,0,0,0,0
CMP_002711,0,0,0,-0.61,0,0,0,0,0,0,0
CMP_002712,0,0,0,-0.37,0,0,0,0,0,0,0
CMP_002713,0,0,0,-0.33,0,0,0,0,0,0,0
CMP_002714,0,0,0,-0.42,0,0,0,0,0,0,0
CMP_002715,1,0,0,-0.64,0,0,0,0,0,0,0
CMP_002716,0,0,0,-0.19,0,0,0,0,0,0,0
CMP_002717,1,0,0,-0.91,0,0,0,0,1,0,1
CMP_002718,0,0,0,-0.42,0,0,0,0,0,0,0
CMP_002719,0,0,0,-0.37,0,0,0,0,0,0,0
CMP_002720,0,0,0,-0.32,0,0,0,0,0,0,0
CMP_002721,0,0,0,-0.65,0,0,0,0,0,0,0
CMP_002722,0,0,0,-0.29,0,0,0,0,0,0,0
CMP_002723,2,0,0,-0.62,0,0,0,0,0,0,0
CMP_002724,6,0,0,-0.58,0,1,1,0,0,0,0
CMP_002725,0,0,0,-0.49,0,0,0,0,0,0,0
CMP_002726,0,0,0,-0.14,0,0,0,0,0,0,0
CMP_002727,1,0,0,-0.66,0,0,0,0,0,0,0
CMP_002728,1,0,0,-0.86,0,0,0,0,0,0,0
CMP_002729,0,0,0,-0.65,0,0,0,0,0,0,0
CMP_002730,0,0,0,-0.25,0,0,0,0,0,0,0
CMP_002731,0,0,0,-0.33,0,0,0,0,0,0,0
CMP_002732,0,0,0,-0.01,0,0,0,0,0,0,0
CMP_002733,0,0,0,-0.55,0,0,0,0,1,0,0
CMP_002734,0,0,0,-0.37,0,0,0,0,0,0,0
CMP_002735,0,0,0,-0.56,0,0,0,0,0,0,0
CMP_002736,0,0,0,-1.0,0,0,0,0,1,0,0
CMP_002737,0,0,0,-0.27,0,0,0,0,0,0,0
CMP_002738,0,0,0,-0.45,0,0,0,0,0,0,0
CMP_002739,0,0,0,0.07,0,0,0,0,0,0,0
CMP_002740,1,0,0,-0.4,0,0,0,0,0,0,0
CMP_002741,1,0,0,-0.62,0,1,0,0,0,0,0
CMP_002742,1,0,0,-0.31,0,1,0,0,0,0,0
CMP_002743,0,0,0,-0.29,0,0,0,0,0,0,0
CMP_002744,0,0,0,0.01,0,0,0,0,0,0,0
CMP_002745,0,0,0,-0.15,0,0,0,0,0,0,0
CMP_002746,0,0,0,-0.23,0,0,0,0,0,0,0
CMP_002747,0,0,0,-0.84,0,0,0,0,0,0,0
CMP_002748,0,0,0,-0.5,0,0,0,0,0,0,0
CMP_002749,0,0,0,-0.51,0,0,0,0,0,0,0
CMP_002750,0,0,0,-0.25,0,0,0,0,0,0,0
CMP_002751,0,0,0,-0.71,0,1,0,0,0,0,0
CMP_002752,0,0,0,-0.41,0,0,0,0,0,0,0
CMP_002753,0,0,0,-0.45,0,0,0,0,0,0,0
CMP_002754,0,0,0,-0.33,0,0,0,0,0,0,0
CMP_002755,2,0,0,-0.58,0,0,0,0,0,0,0
CMP_002756,0,0,0,-0.52,0,0,0,0,0,0,0
CMP_002757,2,1,0,-0.68,0,0,0,0,0,0,0
CMP_002758,2,0,0,-0.81,0,1,0,0,0,0,0
CMP_002759,0,0,0,-0.15,0,0,0,0,0,0,0
CMP_002760,3,0,0,-0.47,0,0,0,0,0,0,0
CMP_002761,0,0,0,-0.23,0,0,0,0,0,0,0
CMP_002762,0,0,0,-0.61,0,0,0,0,0,0,0
CMP_002763,0,0,0,-0.65,0,0,0,0,0,0,0
CMP_002764,0,0,0,-0.42,0,0,0,0,0,0,0
CMP_002765,0,0,0,-0.52,0,1,1,0,0,0,0
CMP_002766,0,0,0,-0.24,0,0,0,0,0,0,0
CMP_002767,0,0,0,-0.7,0,0,0,0,0,0,0
CMP_002768,1,0,0,-0.43,0,0,0,0,0,0,0
CMP_002769,0,0,0,-0.2,0,0,0,0,0,0,0
CMP_002770,1,0,0,-0.1,0,0,0,0,0,0,0
CMP_002771,1,0,0,-0.28,0,0,0,0,0,0,0
CMP_002772,0,0,0,-0.33,0,0,0,0,0,0,0
CMP_002773,0,0,0,-0.48,0,0,0,0,0,0,0
CMP_002774,0,0,0,-0.42,0,0,0,0,0,0,0
CMP_002775,0,0,0,-0.62,0,0,0,0,0,0,0
CMP_002776,0,0,0,-0.38,0,0,0,0,1,0,0
CMP_002777,0,0,0,-0.39,0,1,0,0,1,0,0
CMP_002778,3,0,0,-0.88,0,0,1,0,0,1,1
CMP_002779,1,0,0,-0.45,0,0,0,0,0,0,0
CMP_002780,0,0,0,-0.49,0,0,0,0,0,0,0
CMP_002781,0,0,0,-0.23,0,0,0,0,0,0,0
CMP_002782,2,0,0,-0.93,0,0,0,0,0,0,0
CMP_002783,0,0,0,-0.13,0,0,0,0,0,0,0
CMP_002784,0,0,0,-0.07,0,0,0,0,0,0,0
CMP_002785,0,0,0,-0.63,0,0,0,0,0,0,0
CMP_002786,0,0,0,-0.42,0,0,0,0,0,0,0
CMP_002787,5,1,0,-0.97,0,0,0,1,0,1,1
CMP_002788,0,0,0,-0.12,0,0,0,0,0,0,0
CMP_002789,1,0,0,-0.32,0,0,0,0,0,0,0
CMP_002790,0,0,0,-0.63,0,0,0,0,0,0,0
CMP_002791,0,0,0,-0.01,0,0,0,0,0,0,0
CMP_002792,0,0,0,-0.34,0,0,0,0,0,0,0
CMP_002793,2,0,0,-0.44,0,1,0,0,0,0,0
CMP_002794,1,0,0,-0.81,0,0,0,0,0,0,0
CMP_002795,0,0,0,-0.34,0,0,0,0,0,0,0
CMP_002796,1,0,0,-0.52,0,0,0,0,0,0,0
CMP_002797,0,0,0,-0.25,0,0,0,0,0,0,0
CMP_002798,0,0,0,-0.36,0,0,0,0,0,0,0
CMP_002799,0,0,0,-0.26,0,0,0,0,0,0,0
CMP_002800,0,0,0,-0.52,0,0,0,0,0,0,0
CMP_002801,0,0,0,-0.18,0,0,0,0,0,0,0
CMP_002802,0,0,0,-0.2,0,0,0,0,0,0,0
CMP_002803,0,0,0,-0.37,0,0,0,0,0,0,0
CMP_002804,0,0,0,-0.46,0,0,0,0,1,0,0
CMP_002805,0,0,0,-0.23,0,0,0,0,0,0,0
CMP_002806,0,0,0,-0.49,0,1,0,0,0,0,0
CMP_002807,3,0,0,-0.49,0,0,0,0,0,0,0
CMP_002808,0,0,0,-0.27,0,0,0,0,0,0,0
CMP_002809,0,0,0,-0.53,0,0,0,0,0,0,0
CMP_002810,0,0,0,-0.4,0,0,0,0,0,0,0
CMP_002811,0,0,0,-0.54,0,0,0,0,0,0,0
CMP_002812,0,0,0,-0.06,0,0,0,0,0,0,0
CMP_002813,0,0,0,-0.23,0,0,0,0,0,0,0
CMP_002814,1,0,0,-0.4,0,0,0,0,0,0,0
CMP_002815,0,0,0,-0.5,0,0,0,0,0,0,0
CMP_002816,0,0,0,-0.29,0,0,0,0,0,0,0
CMP_002817,3,0,0,-0.53,0,0,0,0,0,0,0
CMP_002818,0,0,0,-0.64,1,1,1,0,0,1,1
CMP_002819,0,0,0,-0.46,0,0,0,0,0,0,0
CMP_002820,0,0,0,-0.36,0,0,0,0,0,0,0
CMP_002821,0,0,0,-0.36,0,0,0,0,0,0,0
CMP_002822,0,0,0,-0.49,0,0,0,0,0,0,0
CMP_002823,1,0,0,-0.26,0,0,0,0,0,0,0
CMP_002824,1,0,0,-0.49,0,0,0,0,0,0,0
CMP_002825,0,0,0,-0.41,0,1,0,0,0,0,0
CMP_002826,0,0,0,-0.74,0,0,0,0,0,0,0
CMP_002827,0,0,0,-0.19,0,0,0,0,0,0,0
CMP_002828,1,0,0,-0.29,0,0,0,0,0,0,0
CMP_002829,0,0,0,0.14,0,0,0,0,0,0,0
CMP_002830,0,0,0,-0.05,0,0,0,0,0,0,0
CMP_002831,1,0,0,-0.49,0,0,0,0,0,0,0
CMP_002832,0,0,0,-0.29,0,0,0,0,0,0,0
CMP_002833,1,0,0,-0.86,0,0,0,0,0,0,0
CMP_002834,0,0,0,-0.25,0,0,0,0,0,0,0
CMP_002835,0,0,0,-0.43,0,0,0,0,0,0,0
CMP_002836,0,0,0,-0.7,0,0,0,0,1,0,0
CMP_002837,0,0,0,-0.5,0,0,0,0,0,0,0
CMP_002838,0,0,0,-0.55,0,1,0,0,0,0,0
CMP_002839,0,0,0,-0.69,0,0,0,0,0,0,0
CMP_002840,0,0,0,-0.43,0,0,0,0,0,0,0
CMP_002841,1,0,0,-0.29,0,0,0,0,0,0,0
CMP_002842,0,0,0,-0.04,0,0,0,0,0,0,0
CMP_002843,0,0,0,0.01,0,0,0,0,1,0,0
CMP_002844,1,0,0,-0.78,0,0,0,0,0,1,1
CMP_002845,0,0,0,-0.38,0,0,0,0,0,0,0
CMP_002846,1,0,0,-1.0,0,0,0,0,0,0,0
CMP_002847,0,0,0,-0.28,0,0,0,0,0,0,0
CMP_002848,0,0,0,-0.11,0,0,0,0,0,0,0
CMP_002849,0,0,0,0.04,0,0,0,0,0,0,0
CMP_002850,1,0,0,-0.37,0,0,0,0,0,0,0
CMP_002851,0,0,0,-0.79,0,0,0,0,0,0,0
CMP_002852,1,0,0,-0.51,0,0,0,0,0,0,0
CMP_002853,1,0,0,-0.69,0,0,0,0,0,0,0
CMP_002854,0,0,0,-0.25,0,0,0,0,0,0,0
CMP_002855,0,0,0,-0.32,0,0,0,0,0,0,0
CMP_002856,0,0,0,-0.55,0,0,0,0,0,0,0
CMP_002857,0,0,0,-0.58,0,0,0,0,0,0,0
CMP_002858,0,0,0,-0.18,0,0,0,0,0,0,0
CMP_002859,0,0,0,-0.21,0,0,0,0,0,0,0
CMP_002860,0,0,0,0.15,0,0,0,0,0,0,0
CMP_002861,0,0,0,-0.39,0,0,0,0,0,0,0
CMP_002862,0,0,0,0.08,0,0,0,0,0,0,0
CMP_002863,2,0,0,-0.7,0,0,0,0,0,0,0
CMP_002864,0,0,0,-0.61,0,0,0,0,0,0,0
CMP_002865,0,0,0,-0.78,0,0,0,0,1,0,0
CMP_002866,0,0,0,-0.34,0,0,0,0,0,0,0
CMP_002867,2,0,0,-0.53,0,0,0,0,0,0,0
CMP_002868,0,0,0,-0.53,0,0,0,0,0,0,0
CMP_002869,0,0,0,-0.07,0,0,0,0,0,0,0
CMP_002870,0,0,0,-0.65,0,1,1,0,0,0,0
CMP_002871,0,0,0,-0.37,0,0,0,0,0,0,0
CMP_002872,0,0,0,-0.32,0,0,0,0,0,0,0
CMP_002873,4,0,0,-0.85,1,1,0,0,0,0,0
CMP_002874,2,0,0,-0.39,0,0,0,0,0,0,1
CMP_002875,0,0,0,-0.11,0,0,0,0,0,0,0
CMP_002876,0,0,0,-0.61,0,0,0,0,0,0,0
CMP_002877,0,0,0,-0.32,0,0,0,0,0,0,0
CMP_002878,0,0,0,-0.47,0,0,0,0,1,0,0
CMP_002879,0,0,0,-0.34,0,0,0,0,0,0,0
CMP_002880,0,0,0,-0.15,0,0,0,0,0,0,0
CMP_002881,0,0,0,-0.21,0,0,0,0,0,0,0
CMP_002882,1,0,0,-0.51,0,0,0,0,0,0,0
CMP_002883,0,0,0,-0.76,0,0,0,0,1,0,0
CMP_002884,0,0,0,0.08,0,0,0,0,0,0,0
CMP_002885,0,0,0,-0.75,1,0,0,0,0,0,0
CMP_002886,0,0,0,-0.06,0,0,0,0,0,0,0
CMP_002887,0,0,0,-0.43,0,0,0,0,0,0,0
CMP_002888,0,0,0,-0.37,0,0,0,0,0,0,0
CMP_002889,0,0,0,-0.08,0,0,0,0,0,0,0
CMP_002890,0,0,0,-0.3,0,1,0,0,0,0,0
CMP_002891,0,0,0,-0.29,0,0,0,0,0,0,0
CMP_002892,0,0,0,-0.72,0,0,0,0,0,0,0
CMP_002893,0,0,0,-0.42,0,0,0,0,0,0,0
CMP_002894,1,0,0,-0.58,0,0,0,0,0,0,0
CMP_002895,0,0,0,-0.85,1,0,0,0,0,0,0
CMP_002896,0,0,0,-0.35,0,0,0,0,0,0,0
CMP_002897,0,0,0,-0.41,0,0,0,0,0,0,0
CMP_002898,0,0,0,-0.31,0,1,0,0,0,0,0
CMP_002899,3,0,2,-1.0,1,0,1,0,0,1,1
CMP_002900,0,0,0,-0.21,0,0,0,0,0,0,0
CMP_002901,0,0,0,-0.24,0,0,0,0,0,0,0
CMP_002902,0,0,0,-0.16,0,0,0,0,0,0,0
CMP_002903,0,0,0,-0.59,1,0,0,0,0,0,0
CMP_002904,0,0,0,-0.61,0,0,0,0,0,0,0
CMP_002905,0,0,0,-0.61,0,0,0,0,0,0,0
CMP_002906,1,0,0,-0.38,0,0,0,0,0,0,0
CMP_002907,2,0,0,-0.83,1,0,0,0,0,0,0
CMP_002908,0,0,0,-0.19,0,0,0,0,0,0,0
CMP_002909,0,0,0,-0.2,0,0,0,0,0,0,0
CMP_002910,1,0,0,-0.57,1,1,0,0,0,1,1
CMP_002911,0,0,0,-0.25,0,0,0,0,0,0,0
CMP_002912,0,0,0,-0.33,0,0,0,0,0,0,0
CMP_002913,0,0,0,-0.07,0,0,0,0,0,0,0
CMP_002914,0,0,0,-0.11,0,0,0,0,0,0,0
CMP_002915,1,0,0,-0.42,0,0,0,0,0,0,0
CMP_002916,0,0,0,-0.6,0,0,0,0,0,0,0
CMP_002917,0,0,0,-0.29,0,0,0,0,0,0,0
CMP_002918,0,0,0,-0.11,0,0,0,0,0,0,0
CMP_002919,0,0,0,-0.44,0,0,0,0,0,0,0
CMP_002920,0,0,0,-0.87,0,0,0,0,0,0,0
CMP_002921,0,0,0,-0.73,0,0,0,0,0,0,0
CMP_002922,0,0,0,-0.05,0,0,0,0,0,0,0
CMP_002923,0,0,0,0.09,0,0,0,0,0,0,0
CMP_002924,0,0,0,-0.4,0,0,0,0,0,0,0
CMP_002925,0,0,0,-0.54,0,0,0,0,0,0,0
CMP_002926,0,0,0,-0.68,0,0,0,0,0,0,0
CMP_002927,0,0,0,-0.49,1,0,0,0,0,1,0
CMP_002928,0,0,0,-0.56,0,0,0,0,0,0,0
CMP_002929,0,0,0,0.06,0,0,1,0,0,0,0
